x-axis,Canal,Canal
second,1,2
+33.75000E-06,+9.83894485235E+00,-15.09422809E-03
+33.77500E-06,+9.91934686154E+00,-15.09422809E-03
+33.80000E-06,+9.75854284316E+00,-15.09422809E-03
+33.82500E-06,+9.83894485235E+00,-15.09422809E-03
+33.85000E-06,+9.83894485235E+00,+1.18717876E-03
+33.87500E-06,+9.91934686154E+00,-15.09422809E-03
+33.90000E-06,+9.91934686154E+00,-15.09422809E-03
+33.92500E-06,+9.83894485235E+00,-15.09422809E-03
+33.95000E-06,+9.83894485235E+00,-15.09422809E-03
+33.97500E-06,+9.83894485235E+00,+6.61431439E-03
+34.00000E-06,+9.91934686154E+00,-20.52136372E-03
+34.02500E-06,+9.91934686154E+00,-36.80277057E-03
+34.05000E-06,+9.91934686154E+00,+6.61431439E-03
+34.07500E-06,+9.89924635919E+00,-15.09422809E-03
+34.10000E-06,+9.83894485235E+00,-15.09422809E-03
+34.12500E-06,+9.75854284316E+00,-15.09422809E-03
+34.15000E-06,+9.99974887073E+00,-15.09422809E-03
+34.17500E-06,+9.83894485235E+00,+1.18717876E-03
+34.20000E-06,+9.83894485235E+00,-15.09422809E-03
+34.22500E-06,+9.83894485235E+00,-15.09422809E-03
+34.25000E-06,+9.83894485235E+00,+6.61431439E-03
+34.27500E-06,+9.83894485235E+00,-15.09422809E-03
+34.30000E-06,+9.83894485235E+00,-15.09422809E-03
+34.32500E-06,+9.83894485235E+00,-20.52136373E-03
+34.35000E-06,+9.77864334552E+00,-36.80277057E-03
+34.37500E-06,+9.85904535471E+00,-58.51131305E-03
+34.40000E-06,+9.83894485235E+00,-58.51131305E-03
+34.42500E-06,+9.81884435000E+00,-15.09422809E-03
+34.45000E-06,+9.75854284316E+00,-15.09422809E-03
+34.47500E-06,+9.83894485235E+00,+6.61431439E-03
+34.50000E-06,+9.91934686154E+00,-15.09422809E-03
+34.52500E-06,+9.83894485235E+00,-9.66709245E-03
+34.55000E-06,+9.85904535471E+00,+6.61431439E-03
+34.57500E-06,+9.83894485235E+00,+6.61431439E-03
+34.60000E-06,+9.85904535471E+00,+6.61431439E-03
+34.62500E-06,+9.83894485235E+00,+6.61431439E-03
+34.65000E-06,+9.75854284316E+00,-15.09422809E-03
+34.67500E-06,+9.75854284316E+00,-15.09422809E-03
+34.70000E-06,+9.83894485235E+00,-36.80277057E-03
+34.72500E-06,+9.83894485235E+00,-36.80277057E-03
+34.75000E-06,+9.83894485235E+00,-15.09422809E-03
+34.77500E-06,+9.91934686154E+00,-15.09422809E-03
+34.80000E-06,+9.83894485235E+00,-15.09422809E-03
+34.82500E-06,+9.83894485235E+00,+6.61431439E-03
+34.85000E-06,+9.83894485235E+00,-15.09422809E-03
+34.87500E-06,+9.83894485235E+00,-15.09422809E-03
+34.90000E-06,+9.83894485235E+00,-15.09422809E-03
+34.92500E-06,+9.91934686154E+00,+6.61431439E-03
+34.95000E-06,+9.89924635918E+00,+6.61431439E-03
+34.97500E-06,+9.83894485235E+00,+6.61431439E-03
+35.00000E-06,+9.83894485235E+00,+1.18717876E-03
+35.02500E-06,+9.83894485235E+00,-15.09422809E-03
+35.05000E-06,+9.75854284316E+00,-15.09422809E-03
+35.07500E-06,+9.83894485235E+00,-15.09422809E-03
+35.10000E-06,+9.85904535471E+00,-15.09422809E-03
+35.12500E-06,+9.77864334552E+00,-15.09422809E-03
+35.15000E-06,+9.77864334552E+00,-15.09422809E-03
+35.17500E-06,+9.83894485235E+00,-15.09422809E-03
+35.20000E-06,+9.83894485235E+00,-15.09422809E-03
+35.22500E-06,+9.83894485235E+00,-15.09422809E-03
+35.25000E-06,+9.83894485235E+00,-15.09422809E-03
+35.27500E-06,+9.89924635918E+00,+1.18717876E-03
+35.30000E-06,+9.89924635918E+00,+6.61431439E-03
+35.32500E-06,+9.83894485235E+00,+6.61431439E-03
+35.35000E-06,+9.83894485235E+00,+6.61431439E-03
+35.37500E-06,+9.89924635918E+00,-15.09422809E-03
+35.40000E-06,+9.91934686154E+00,-15.09422809E-03
+35.42500E-06,+9.91934686154E+00,+6.61431439E-03
+35.45000E-06,+9.81884434999E+00,-15.09422809E-03
+35.47500E-06,+9.83894485235E+00,-15.09422809E-03
+35.50000E-06,+9.83894485235E+00,-15.09422809E-03
+35.52500E-06,+9.83894485235E+00,-15.09422809E-03
+35.55000E-06,+9.75854284316E+00,-15.09422809E-03
+35.57500E-06,+9.83894485235E+00,-15.09422809E-03
+35.60000E-06,+9.83894485235E+00,-15.09422809E-03
+35.62500E-06,+9.83894485235E+00,+1.18717876E-03
+35.65000E-06,+9.83894485235E+00,-9.66709245E-03
+35.67500E-06,+9.91934686154E+00,+6.61431439E-03
+35.70000E-06,+9.83894485235E+00,-15.09422809E-03
+35.72500E-06,+9.75854284316E+00,+6.61431439E-03
+35.75000E-06,+9.81884434999E+00,+6.61431439E-03
+35.77500E-06,+9.91934686154E+00,+1.18717876E-03
+35.80000E-06,+9.91934686154E+00,+6.61431439E-03
+35.82500E-06,+9.83894485235E+00,+6.61431439E-03
+35.85000E-06,+9.91934686154E+00,+6.61431439E-03
+35.87500E-06,+9.83894485235E+00,-15.09422809E-03
+35.90000E-06,+9.83894485235E+00,-31.37563493E-03
+35.92500E-06,+9.77864334552E+00,-15.09422809E-03
+35.95000E-06,+9.81884434999E+00,-15.09422809E-03
+35.97500E-06,+9.89924635918E+00,-15.09422809E-03
+36.00000E-06,+9.89924635918E+00,-15.09422809E-03
+36.02500E-06,+9.83894485235E+00,-15.09422809E-03
+36.05000E-06,+9.83894485235E+00,-15.09422809E-03
+36.07500E-06,+9.83894485235E+00,-15.09422809E-03
+36.10000E-06,+9.91934686154E+00,-15.09422809E-03
+36.12500E-06,+9.83894485235E+00,-15.09422809E-03
+36.15000E-06,+9.83894485235E+00,+6.61431439E-03
+36.17500E-06,+9.83894485235E+00,-15.09422809E-03
+36.20000E-06,+9.83894485235E+00,-15.09422809E-03
+36.22500E-06,+9.91934686154E+00,+1.18717875E-03
+36.25000E-06,+9.91934686154E+00,+6.61431439E-03
+36.27500E-06,+9.83894485235E+00,+6.61431439E-03
+36.30000E-06,+9.83894485235E+00,+6.61431439E-03
+36.32500E-06,+9.83894485235E+00,+6.61431439E-03
+36.35000E-06,+9.81884434999E+00,+6.61431439E-03
+36.37500E-06,+9.75854284316E+00,-15.09422809E-03
+36.40000E-06,+9.91934686154E+00,-15.09422809E-03
+36.42500E-06,+9.83894485235E+00,-15.09422809E-03
+36.45000E-06,+9.77864334552E+00,-15.09422809E-03
+36.47500E-06,+9.91934686154E+00,+6.61431439E-03
+36.50000E-06,+9.83894485235E+00,-15.09422809E-03
+36.52500E-06,+9.81884434999E+00,+6.61431439E-03
+36.55000E-06,+9.89924635918E+00,-15.09422809E-03
+36.57500E-06,+9.83894485235E+00,+6.61431439E-03
+36.60000E-06,+9.83894485235E+00,+6.61431439E-03
+36.62500E-06,+9.85904535471E+00,-9.66709245E-03
+36.65000E-06,+9.83894485235E+00,+6.61431439E-03
+36.67500E-06,+9.77864334552E+00,+6.61431439E-03
